[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.064294333548492, 1] [2.9660356281799913, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.0641039489374355, 1] [2.9663606724066303, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.063892765625097, 1] [2.9667211703654, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.06366078628913, 1] [2.9671171001229775, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.063408013871129, 1] [2.967548437601327, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.06313445157666, 1] [2.9680151565822497, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.06284010287531, 1] [2.968517228712336, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.06252497150072, 1] [2.9690546235083106, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.062189061450639, 1] [2.9696273083627753, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.061832376986966, 1] [2.970235248550344, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.06145492263581, 1] [2.970878407234158, 13]
[(5, 4, 6), (4, 5, 6), (4, 7, 6), (4, 6, 7), (4, 5, 0), (4, 7, 3), (5, 6, 2), (5, 1, 0), (2, 6, 7), (4, 0, 3), (1, 5, 2), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.061056703187541, 1] [2.971556745472801, 13]
[(4, 5, 6), (5, 4, 6), (4, 6, 7), (4, 7, 6), (4, 5, 0), (5, 6, 2), (4, 7, 3), (5, 1, 0), (2, 6, 7), (1, 5, 2), (4, 0, 3), (3, 2, 7), (0, 1, 2), (0, 2, 3)] [5.060637723696849, 1] [2.9722702222275856, 13]
